doc_id,name,album,album_base,era,mood_tags,profile_text
song::THE TORTURED POETS DEPARTMENT::12::loml,loml,THE TORTURED POETS DEPARTMENT,THE TORTURED POETS DEPARTMENT,Pop Rock (2022-),"acoustic, low-energy, melancholic, slow-tempo","Song: loml
Album: THE TORTURED POETS DEPARTMENT
Base album: THE TORTURED POETS DEPARTMENT
Release year: 2024
Era: Pop Rock (2022-)
Popularity: 75
Audio profile: acousticness=0.858, danceability=0.423, energy=0.272, valence=0.195, tempo=78.5, loudness=-12.56.
Mood tags: acoustic, low-energy, melancholic, slow-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::THE TORTURED POETS DEPARTMENT::13::I Can Do It With a Broken Heart,I Can Do It With a Broken Heart,THE TORTURED POETS DEPARTMENT,THE TORTURED POETS DEPARTMENT,Pop Rock (2022-),"electronic/produced, high-energy, danceable, melancholic","Song: I Can Do It With a Broken Heart
Album: THE TORTURED POETS DEPARTMENT
Base album: THE TORTURED POETS DEPARTMENT
Release year: 2024
Era: Pop Rock (2022-)
Popularity: 88
Audio profile: acousticness=0.123, danceability=0.701, energy=0.751, valence=0.220, tempo=130.0, loudness=-8.39.
Mood tags: electronic/produced, high-energy, danceable, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::THE TORTURED POETS DEPARTMENT::14::The Smallest Man Who Ever Lived,The Smallest Man Who Ever Lived,THE TORTURED POETS DEPARTMENT,THE TORTURED POETS DEPARTMENT,Pop Rock (2022-),"melancholic, fast-tempo","Song: The Smallest Man Who Ever Lived
Album: THE TORTURED POETS DEPARTMENT
Base album: THE TORTURED POETS DEPARTMENT
Release year: 2024
Era: Pop Rock (2022-)
Popularity: 74
Audio profile: acousticness=0.520, danceability=0.426, energy=0.410, valence=0.263, tempo=142.4, loudness=-9.08.
Mood tags: melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::THE TORTURED POETS DEPARTMENT::15::The Alchemy,The Alchemy,THE TORTURED POETS DEPARTMENT,THE TORTURED POETS DEPARTMENT,Pop Rock (2022-),balanced,"Song: The Alchemy
Album: THE TORTURED POETS DEPARTMENT
Base album: THE TORTURED POETS DEPARTMENT
Release year: 2024
Era: Pop Rock (2022-)
Popularity: 73
Audio profile: acousticness=0.422, danceability=0.640, energy=0.421, valence=0.353, tempo=100.1, loudness=-8.80.
Mood tags: balanced
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::THE TORTURED POETS DEPARTMENT::16::Clara Bow,Clara Bow,THE TORTURED POETS DEPARTMENT,THE TORTURED POETS DEPARTMENT,Pop Rock (2022-),"acoustic, low-energy, danceable, melancholic","Song: Clara Bow
Album: THE TORTURED POETS DEPARTMENT
Base album: THE TORTURED POETS DEPARTMENT
Release year: 2024
Era: Pop Rock (2022-)
Popularity: 67
Audio profile: acousticness=0.636, danceability=0.686, energy=0.318, valence=0.214, tempo=104.1, loudness=-11.05.
Mood tags: acoustic, low-energy, danceable, melancholic
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::1989 TV::1::Welcome To New York (Taylor's Version),Welcome To New York (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, danceable, bright","Song: Welcome To New York (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 62
Audio profile: acousticness=0.007, danceability=0.760, energy=0.602, valence=0.685, tempo=117.0, loudness=-4.87.
Mood tags: electronic/produced, danceable, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::2::Blank Space (Taylor's Version),Blank Space (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, danceable, bright","Song: Blank Space (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 64
Audio profile: acousticness=0.090, danceability=0.732, energy=0.719, valence=0.710, tempo=96.0, loudness=-5.47.
Mood tags: electronic/produced, high-energy, danceable, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::3::Style (Taylor's Version),Style (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, melancholic","Song: Style (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 65
Audio profile: acousticness=0.000, danceability=0.514, energy=0.821, valence=0.298, tempo=94.9, loudness=-4.80.
Mood tags: electronic/produced, high-energy, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::4::Out Of The Woods (Taylor's Version),Out Of The Woods (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, melancholic","Song: Out Of The Woods (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 63
Audio profile: acousticness=0.000, danceability=0.544, energy=0.884, valence=0.184, tempo=92.0, loudness=-5.97.
Mood tags: electronic/produced, high-energy, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::5::All You Had To Do Was Stay (Taylor's Version),All You Had To Do Was Stay (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy","Song: All You Had To Do Was Stay (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 62
Audio profile: acousticness=0.001, danceability=0.589, energy=0.713, valence=0.540, tempo=97.1, loudness=-5.61.
Mood tags: electronic/produced, high-energy
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::6::Shake It Off (Taylor's Version),Shake It Off (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, bright, fast-tempo","Song: Shake It Off (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 62
Audio profile: acousticness=0.011, danceability=0.632, energy=0.805, valence=0.903, tempo=160.1, loudness=-5.71.
Mood tags: electronic/produced, high-energy, bright, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::7::I Wish You Would (Taylor's Version),I Wish You Would (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, danceable","Song: I Wish You Would (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 61
Audio profile: acousticness=0.004, danceability=0.671, energy=0.853, valence=0.523, tempo=118.0, loudness=-6.57.
Mood tags: electronic/produced, high-energy, danceable
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::8::Bad Blood (Taylor's Version),Bad Blood (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, fast-tempo","Song: Bad Blood (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 61
Audio profile: acousticness=0.037, danceability=0.624, energy=0.711, valence=0.347, tempo=170.0, loudness=-6.35.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::9::Wildest Dreams (Taylor's Version),Wildest Dreams (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, fast-tempo","Song: Wildest Dreams (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 63
Audio profile: acousticness=0.035, danceability=0.587, energy=0.663, valence=0.539, tempo=140.0, loudness=-7.44.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::10::How You Get The Girl (Taylor's Version),How You Get The Girl (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, danceable","Song: How You Get The Girl (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 61
Audio profile: acousticness=0.002, danceability=0.761, energy=0.670, valence=0.519, tempo=120.0, loudness=-5.96.
Mood tags: electronic/produced, high-energy, danceable
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::11::This Love (Taylor’s Version),This Love (Taylor’s Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"melancholic, fast-tempo","Song: This Love (Taylor’s Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 60
Audio profile: acousticness=0.302, danceability=0.470, energy=0.494, valence=0.052, tempo=144.0, loudness=-8.67.
Mood tags: melancholic, fast-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: True
"
song::1989 TV::12::I Know Places (Taylor's Version),I Know Places (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, bright, fast-tempo","Song: I Know Places (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 61
Audio profile: acousticness=0.085, danceability=0.572, energy=0.807, valence=0.626, tempo=160.0, loudness=-5.35.
Mood tags: electronic/produced, high-energy, bright, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::13::Clean (Taylor's Version),Clean (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"low-energy, danceable, melancholic","Song: Clean (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 62
Audio profile: acousticness=0.297, danceability=0.782, energy=0.379, valence=0.267, tempo=104.0, loudness=-8.96.
Mood tags: low-energy, danceable, melancholic
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: True
"
song::1989 TV::14::Wonderland (Taylor's Version),Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy","Song: Wonderland (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 61
Audio profile: acousticness=0.011, danceability=0.387, energy=0.703, valence=0.320, tempo=123.2, loudness=-5.96.
Mood tags: electronic/produced, high-energy
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::15::You Are In Love (Taylor's Version),You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"acoustic, slow-tempo","Song: You Are In Love (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 62
Audio profile: acousticness=0.572, danceability=0.554, energy=0.509, valence=0.401, tempo=85.1, loudness=-9.40.
Mood tags: acoustic, slow-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: True
"
song::1989 TV::16::New Romantics (Taylor's Version),New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, danceable, bright","Song: New Romantics (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 63
Audio profile: acousticness=0.005, danceability=0.653, energy=0.848, valence=0.724, tempo=122.0, loudness=-5.94.
Mood tags: electronic/produced, high-energy, danceable, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
"song::1989 TV::17::""Slut!"" (Taylor's Version) (From The Vault)","""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),slow-tempo,"Song: ""Slut!"" (Taylor's Version) (From The Vault)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 64
Audio profile: acousticness=0.330, danceability=0.621, energy=0.415, valence=0.313, tempo=78.0, loudness=-13.19.
Mood tags: slow-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: True
"
song::1989 TV::18::Say Don't Go (Taylor's Version) (From The Vault),Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, melancholic","Song: Say Don't Go (Taylor's Version) (From The Vault)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 63
Audio profile: acousticness=0.068, danceability=0.632, energy=0.539, valence=0.186, tempo=110.0, loudness=-8.38.
Mood tags: electronic/produced, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::19::Now That We Don't Talk (Taylor's Version) (From The Vault),Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, danceable, melancholic","Song: Now That We Don't Talk (Taylor's Version) (From The Vault)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 65
Audio profile: acousticness=0.160, danceability=0.800, energy=0.509, valence=0.077, tempo=110.0, loudness=-9.39.
Mood tags: electronic/produced, danceable, melancholic
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: True
"
song::1989 TV::20::Suburban Legends (Taylor's Version) (From The Vault),Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),danceable,"Song: Suburban Legends (Taylor's Version) (From The Vault)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 61
Audio profile: acousticness=0.212, danceability=0.695, energy=0.607, valence=0.394, tempo=118.0, loudness=-8.84.
Mood tags: danceable
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::21::Is It Over Now? (Taylor's Version) (From The Vault),Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, melancholic","Song: Is It Over Now? (Taylor's Version) (From The Vault)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 66
Audio profile: acousticness=0.049, danceability=0.599, energy=0.651, valence=0.153, tempo=100.0, loudness=-7.34.
Mood tags: electronic/produced, high-energy, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::22::Bad Blood (feat. Kendrick Lamar) (Taylor's Version),Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],1989 TV,Pop Rock (2022-),"electronic/produced, melancholic, fast-tempo","Song: Bad Blood (feat. Kendrick Lamar) (Taylor's Version)
Album: 1989 (Taylor's Version) [Deluxe]
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 74
Audio profile: acousticness=0.014, danceability=0.604, energy=0.644, valence=0.197, tempo=170.1, loudness=-6.93.
Mood tags: electronic/produced, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::1::Welcome To New York (Taylor's Version),Welcome To New York (Taylor's Version),1989 (Taylor's Version),1989 TV,Pop Rock (2022-),"electronic/produced, danceable, bright","Song: Welcome To New York (Taylor's Version)
Album: 1989 (Taylor's Version)
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 71
Audio profile: acousticness=0.007, danceability=0.760, energy=0.602, valence=0.685, tempo=117.0, loudness=-4.87.
Mood tags: electronic/produced, danceable, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::2::Blank Space (Taylor's Version),Blank Space (Taylor's Version),1989 (Taylor's Version),1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, danceable, bright","Song: Blank Space (Taylor's Version)
Album: 1989 (Taylor's Version)
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 80
Audio profile: acousticness=0.090, danceability=0.732, energy=0.719, valence=0.710, tempo=96.0, loudness=-5.47.
Mood tags: electronic/produced, high-energy, danceable, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::3::Style (Taylor's Version),Style (Taylor's Version),1989 (Taylor's Version),1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, melancholic","Song: Style (Taylor's Version)
Album: 1989 (Taylor's Version)
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 79
Audio profile: acousticness=0.000, danceability=0.514, energy=0.821, valence=0.298, tempo=94.9, loudness=-4.80.
Mood tags: electronic/produced, high-energy, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::4::Out Of The Woods (Taylor's Version),Out Of The Woods (Taylor's Version),1989 (Taylor's Version),1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, melancholic","Song: Out Of The Woods (Taylor's Version)
Album: 1989 (Taylor's Version)
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 73
Audio profile: acousticness=0.000, danceability=0.544, energy=0.884, valence=0.184, tempo=92.0, loudness=-5.97.
Mood tags: electronic/produced, high-energy, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: True
"
song::1989 TV::5::All You Had To Do Was Stay (Taylor's Version),All You Had To Do Was Stay (Taylor's Version),1989 (Taylor's Version),1989 TV,Pop Rock (2022-),"electronic/produced, high-energy","Song: All You Had To Do Was Stay (Taylor's Version)
Album: 1989 (Taylor's Version)
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 69
Audio profile: acousticness=0.001, danceability=0.589, energy=0.713, valence=0.540, tempo=97.1, loudness=-5.61.
Mood tags: electronic/produced, high-energy
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::6::Shake It Off (Taylor's Version),Shake It Off (Taylor's Version),1989 (Taylor's Version),1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, bright, fast-tempo","Song: Shake It Off (Taylor's Version)
Album: 1989 (Taylor's Version)
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 75
Audio profile: acousticness=0.011, danceability=0.632, energy=0.805, valence=0.903, tempo=160.1, loudness=-5.71.
Mood tags: electronic/produced, high-energy, bright, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
song::1989 TV::7::I Wish You Would (Taylor's Version),I Wish You Would (Taylor's Version),1989 (Taylor's Version),1989 TV,Pop Rock (2022-),"electronic/produced, high-energy, danceable","Song: I Wish You Would (Taylor's Version)
Album: 1989 (Taylor's Version)
Base album: 1989 TV
Release year: 2023
Era: Pop Rock (2022-)
Popularity: 68
Audio profile: acousticness=0.004, danceability=0.671, energy=0.853, valence=0.523, tempo=118.0, loudness=-6.57.
Mood tags: electronic/produced, high-energy, danceable
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: True
"
